Week_Start_Date,Neighborhood,Population_Density_per_km2,Number_of_Businesses,Avg_Household_Size,Market_Present,Industrial_Zone,Collection_Frequency_per_Week,Month,Weekly_Waste_Weight_kg
2023-01-09,Misaje,3258,51,5.8,1,0,3,1,1651.4
2023-01-16,Misaje,3241,53,6.3,1,0,3,1,1672.6
2023-01-23,Misaje,3268,52,5.8,1,0,3,1,1759.2
2023-01-30,Misaje,3260,54,5.8,1,0,3,1,1888.9
2023-02-06,Misaje,3261,58,6.2,1,0,3,2,1922.5
2023-02-13,Misaje,3275,59,6.2,1,0,3,2,1793.7
2023-02-20,Misaje,3265,50,6.0,1,0,3,2,1618.8
2023-02-27,Misaje,3204,54,5.9,1,0,3,2,1892.6
2023-03-06,Misaje,3278,55,6.2,1,0,3,3,2510.2
2023-03-13,Misaje,3200,49,6.4,1,0,3,3,1902.7
2023-03-20,Misaje,3291,50,6.1,1,0,3,3,1992.1
2023-03-27,Misaje,3218,57,6.3,1,0,3,3,2020.3
2023-04-03,Misaje,3226,55,6.2,1,0,3,4,2223.2
2023-04-10,Misaje,3274,51,6.2,1,0,3,4,2385.9
2023-04-17,Misaje,3265,50,6.0,1,0,3,4,2124.1
2023-04-24,Misaje,3252,49,6.2,1,0,3,4,2447.7
2023-05-01,Misaje,3252,54,6.2,1,0,3,5,2420.7
2023-05-08,Misaje,3276,55,5.7,1,0,3,5,2563.2
2023-05-15,Misaje,3214,57,6.1,1,0,3,5,2384.8
2023-05-22,Misaje,3245,57,6.0,1,0,3,5,2218.7
2023-05-29,Misaje,3228,52,6.1,1,0,3,5,2610.2
2023-06-05,Misaje,3229,50,6.2,1,0,3,6,2824.1
2023-06-12,Misaje,3269,51,6.2,1,0,3,6,2421.9
2023-06-19,Misaje,3215,55,5.8,1,0,3,6,2588.8
2023-06-26,Misaje,3210,56,6.4,1,0,3,6,2481.6
2023-07-03,Misaje,3235,58,6.0,1,0,3,7,2322.6
2023-07-10,Misaje,3219,56,6.1,1,0,3,7,2478.8
2023-07-17,Misaje,3270,53,6.0,1,0,3,7,2347.8
2023-07-24,Misaje,3257,53,6.5,1,0,3,7,2385.5
2023-07-31,Misaje,3230,59,5.9,1,0,3,7,2625.5
2023-08-07,Misaje,3278,49,6.1,1,0,3,8,2177.7
2023-08-14,Misaje,3269,49,6.4,1,0,3,8,2291.0
2023-08-21,Misaje,3218,49,6.0,1,0,3,8,2041.8
2023-08-28,Misaje,3246,50,6.2,1,0,3,8,2179.8
2023-09-04,Misaje,3275,56,6.1,1,0,3,9,2329.2
2023-09-11,Misaje,3238,58,6.1,1,0,3,9,1982.4
2023-09-18,Misaje,3246,55,6.1,1,0,3,9,2137.4
2023-09-25,Misaje,3233,56,5.7,1,0,3,9,1925.0
2023-10-02,Misaje,3235,56,6.1,1,0,3,10,1959.4
2023-10-09,Misaje,3291,53,6.1,1,0,3,10,1931.7
2023-10-16,Misaje,3228,56,5.9,1,0,3,10,2125.7
2023-10-23,Misaje,3227,51,6.1,1,0,3,10,1941.3
2023-10-30,Misaje,3261,56,6.2,1,0,3,10,1551.3
2023-11-06,Misaje,3278,54,5.9,1,0,3,11,1450.6
2023-11-13,Misaje,3244,58,6.3,1,0,3,11,1993.5
2023-11-20,Misaje,3230,52,6.2,1,0,3,11,1956.6
2023-11-27,Misaje,3292,50,6.2,1,0,3,11,1546.7
2023-12-04,Misaje,3240,54,5.9,1,0,3,12,1626.5
2023-12-11,Misaje,3254,59,5.9,1,0,3,12,1826.9
2023-12-18,Misaje,3235,49,6.3,1,0,3,12,1843.8
2023-12-25,Misaje,3276,50,6.5,1,0,3,12,1716.6
2024-01-01,Misaje,3241,52,6.1,1,0,3,1,1750.0
2024-01-08,Misaje,3224,54,6.0,1,0,3,1,1571.1
2024-01-15,Misaje,3248,49,6.1,1,0,3,1,1577.1
2024-01-22,Misaje,3272,55,6.1,1,0,3,1,1884.0
2024-01-29,Misaje,3210,56,5.9,1,0,3,1,1846.9
2024-02-05,Misaje,3250,58,5.9,1,0,3,2,1894.7
2024-02-12,Misaje,3283,59,6.2,1,0,3,2,1845.4
2024-02-19,Misaje,3201,59,5.6,1,0,3,2,2197.0
2024-02-26,Misaje,3207,55,6.1,1,0,3,2,2079.2
2024-03-04,Misaje,3207,57,6.0,1,0,3,3,2186.9
2024-03-11,Misaje,3194,57,6.4,1,0,3,3,2049.7
2024-03-18,Misaje,3245,53,6.0,1,0,3,3,2167.8
2024-03-25,Misaje,3261,55,6.2,1,0,3,3,2229.8
2024-04-01,Misaje,3196,57,6.1,1,0,3,4,2111.2
2024-04-08,Misaje,3206,50,6.5,1,0,3,4,2276.8
2024-04-15,Misaje,3292,57,5.9,1,0,3,4,1991.4
2024-04-22,Misaje,3268,51,6.2,1,0,3,4,1957.6
2024-04-29,Misaje,3213,57,6.3,1,0,3,4,2207.9
2024-05-06,Misaje,3226,58,6.4,1,0,3,5,2647.5
2024-05-13,Misaje,3254,49,6.0,1,0,3,5,2394.1
2020-07-27,Mme,3263,226,5.1,0,0,2,7,2440.5
2020-08-03,Mme,3279,229,5.0,0,0,2,8,2050.2
2020-08-10,Mme,3266,228,5.2,0,0,2,8,2304.8
2020-08-17,Mme,3242,228,5.0,0,0,2,8,2215.2
2020-08-24,Mme,3223,226,5.4,0,0,2,8,2004.9
2020-08-31,Mme,3223,225,5.1,0,0,2,8,2179.7
2020-09-07,Mme,3266,228,5.1,0,0,2,9,1973.3
2020-09-14,Mme,3246,229,5.5,0,0,2,9,2149.0
2020-09-21,Mme,3259,234,5.1,0,0,2,9,2018.5
2020-09-28,Mme,3277,232,5.1,0,0,2,9,2093.1
2020-10-05,Mme,3307,229,4.9,0,0,2,10,1982.8
2020-10-12,Mme,3255,234,5.3,0,0,2,10,1940.4
2020-10-19,Mme,3273,233,5.7,0,0,2,10,1769.2
2020-10-26,Mme,3292,234,5.2,0,0,2,10,2027.9
2020-11-02,Mme,3223,229,5.1,0,0,2,11,1627.5
2020-11-09,Mme,3312,228,5.0,0,0,2,11,1713.3
2020-11-16,Mme,3266,228,5.3,0,0,2,11,1813.4
2020-11-23,Mme,3304,231,5.1,0,0,2,11,1663.1
2020-11-30,Mme,3218,230,5.2,0,0,2,11,1641.6
2020-12-07,Mme,3298,228,5.2,0,0,2,12,1635.0
2020-12-14,Mme,3262,226,4.8,0,0,2,12,1979.6
2020-12-21,Mme,3317,230,4.9,0,0,2,12,1556.3
2020-12-28,Mme,3289,233,5.2,0,0,2,12,1527.2
2021-01-04,Mme,3282,226,5.1,0,0,2,1,1951.3
2021-01-11,Mme,3253,232,5.5,0,0,2,1,2034.2
2021-01-18,Mme,3275,231,5.0,0,0,2,1,1524.6
2021-01-25,Mme,3223,234,5.5,0,0,2,1,1815.9
2021-02-01,Mme,3305,225,5.4,0,0,2,2,1867.2
2021-02-08,Mme,3277,229,4.9,0,0,2,2,1996.6
2021-02-15,Mme,3242,227,5.1,0,0,2,2,1885.0
2021-02-22,Mme,3254,233,5.3,0,0,2,2,1836.1
2021-03-01,Mme,3306,228,4.9,0,0,2,3,1867.3
2021-03-08,Mme,3219,234,5.4,0,0,2,3,2103.0
2021-03-15,Mme,3300,233,5.2,0,0,2,3,2047.8
2021-03-22,Mme,3248,234,5.1,0,0,2,3,2107.8
2021-03-29,Mme,3248,231,5.4,0,0,2,3,2212.1
2021-04-05,Mme,3255,233,5.2,0,0,2,4,2262.2
2021-04-12,Mme,3293,229,5.4,0,0,2,4,2091.1
2021-04-19,Mme,3283,228,5.6,0,0,2,4,2350.7
2021-04-26,Mme,3289,225,4.9,0,0,2,4,2190.8
2021-05-03,Mme,3302,228,4.9,0,0,2,5,2348.5
2021-05-10,Mme,3315,225,5.4,0,0,2,5,2531.1
2021-05-17,Mme,3313,228,5.0,0,0,2,5,2503.8
2021-05-24,Mme,3292,229,5.4,0,0,2,5,2218.8
2021-05-31,Mme,3246,230,4.9,0,0,2,5,2520.0
2021-06-07,Mme,3243,229,5.1,0,0,2,6,2273.4
2021-06-14,Mme,3310,226,5.4,0,0,2,6,2224.7
2021-06-21,Mme,3278,230,5.0,0,0,2,6,2425.6
2021-06-28,Mme,3251,226,5.4,0,0,2,6,2395.5
2021-07-05,Mme,3257,230,5.2,0,0,2,7,2145.5
2021-07-12,Mme,3228,229,5.1,0,0,2,7,2256.6
2021-07-19,Mme,3248,233,5.4,0,0,2,7,2549.7
2021-07-26,Mme,3316,233,4.9,0,0,2,7,2151.1
2021-08-02,Mme,3270,228,5.2,0,0,2,8,2528.9
2021-08-09,Mme,3279,233,5.1,0,0,2,8,1993.8
2021-08-16,Mme,3282,233,5.1,0,0,2,8,2184.7
2021-08-23,Mme,3276,230,4.9,0,0,2,8,2247.8
2021-08-30,Mme,3249,233,5.2,0,0,2,8,2206.8
2021-09-06,Mme,3247,235,5.2,0,0,2,9,1948.8
2021-09-13,Mme,3238,232,5.4,0,0,2,9,2212.7
2021-09-20,Mme,3234,233,5.2,0,0,2,9,2271.5
2021-09-27,Mme,3262,227,5.6,0,0,2,9,2073.7
2021-10-04,Mme,3284,232,5.1,0,0,2,10,2004.0
2021-10-11,Mme,3292,230,5.5,0,0,2,10,2037.2
2021-10-18,Mme,3223,232,5.0,0,0,2,10,1762.0
2021-10-25,Mme,3291,226,5.0,0,0,2,10,1930.6
2021-11-01,Mme,3238,226,5.3,0,0,2,11,1739.7
2021-11-08,Mme,3224,235,5.1,0,0,2,11,1701.6
2021-11-15,Mme,3253,231,5.0,0,0,2,11,1773.7
2021-11-22,Mme,3262,227,5.5,0,0,2,11,1789.9
2021-11-29,Mme,3222,232,5.1,0,0,2,11,1808.3
2021-12-06,Mme,3257,229,5.3,0,0,2,12,1749.6
2021-12-13,Mme,3271,225,5.2,0,0,2,12,1739.3
2021-12-20,Mme,3223,231,5.5,0,0,2,12,1947.9
2021-12-27,Mme,3313,235,5.0,0,0,2,12,1960.9
2022-01-03,Mme,3308,227,5.1,0,0,2,1,1747.4
2022-01-10,Mme,3281,229,5.3,0,0,2,1,1821.4
2022-01-17,Mme,3265,227,5.4,0,0,2,1,1758.7
2022-01-24,Mme,3245,227,5.2,0,0,2,1,1817.9
2022-01-31,Mme,3267,234,5.0,0,0,2,1,1523.7
2022-02-07,Mme,3288,225,5.0,0,0,2,2,1940.0
2022-02-14,Mme,3309,233,5.4,0,0,2,2,1832.9
2022-02-21,Mme,3273,230,4.9,0,0,2,2,2035.8
2022-02-28,Mme,3226,229,5.3,0,0,2,2,1709.5
2022-03-07,Mme,3300,232,5.4,0,0,2,3,2488.3
2022-03-14,Mme,3278,234,5.2,0,0,2,3,2094.3
2022-03-21,Mme,3314,227,5.3,0,0,2,3,2352.8
2022-03-28,Mme,3241,228,5.2,0,0,2,3,2105.7
2022-04-04,Mme,3315,231,5.2,0,0,2,4,2396.1
2022-04-11,Mme,3304,232,5.0,0,0,2,4,2609.6
2022-04-18,Mme,3312,229,5.3,0,0,2,4,2363.9
2022-04-25,Mme,3311,225,5.2,0,0,2,4,2461.8
2022-05-02,Mme,3276,233,5.2,0,0,2,5,2373.4
2022-05-09,Mme,3256,233,5.1,0,0,2,5,2396.0
2022-05-16,Mme,3281,230,5.3,0,0,2,5,2701.8
2022-05-23,Mme,3225,227,5.4,0,0,2,5,2493.9
2022-05-30,Mme,3231,234,5.2,0,0,2,5,2279.7
2022-06-06,Mme,3307,235,4.9,0,0,2,6,2683.7
2022-06-13,Mme,3302,234,5.0,0,0,2,6,2472.7
2022-06-20,Mme,3223,232,5.0,0,0,2,6,2646.0
2022-06-27,Mme,3242,231,5.1,0,0,2,6,2649.9
2022-07-04,Mme,3312,227,5.2,0,0,2,7,2451.6
2022-07-11,Mme,3287,232,5.5,0,0,2,7,2491.3
2022-07-18,Mme,3312,230,5.1,0,0,2,7,2628.6
2022-07-25,Mme,3230,234,5.0,0,0,2,7,2052.1
2022-08-01,Mme,3253,234,5.1,0,0,2,8,2716.6
2022-08-08,Mme,3292,225,5.0,0,0,2,8,2329.4
2022-08-15,Mme,3268,231,5.2,0,0,2,8,2780.2
2022-08-22,Mme,3300,226,5.3,0,0,2,8,2445.3
2022-08-29,Mme,3219,231,5.5,0,0,2,8,2156.0
2022-09-05,Mme,3229,234,5.3,0,0,2,9,2085.7
2022-09-12,Mme,3230,235,5.1,0,0,2,9,2125.2
2022-09-19,Mme,3307,228,5.0,0,0,2,9,1939.9
2022-09-26,Mme,3224,233,5.2,0,0,2,9,1996.7
2022-10-03,Mme,3255,232,5.3,0,0,2,10,2223.4
2022-10-10,Mme,3276,227,5.0,0,0,2,10,1729.9
2022-10-17,Mme,3282,229,5.2,0,0,2,10,2001.8
2022-10-24,Mme,3244,230,5.2,0,0,2,10,1604.6
2022-10-31,Mme,3258,232,5.3,0,0,2,10,1830.5
2022-11-07,Mme,3240,229,4.9,0,0,2,11,2022.5
2022-11-14,Mme,3277,228,5.3,0,0,2,11,1851.1
2022-11-21,Mme,3262,230,5.2,0,0,2,11,1957.7
2022-11-28,Mme,3250,233,4.6,0,0,2,11,1631.2
2022-12-05,Mme,3268,228,5.3,0,0,2,12,2030.0
2022-12-12,Mme,3298,226,5.2,0,0,2,12,2092.0
2022-12-19,Mme,3301,226,5.2,0,0,2,12,1811.0
2022-12-26,Mme,3248,235,4.9,0,0,2,12,1960.2
2023-01-02,Mme,3286,226,5.0,0,0,2,1,1702.0
2023-01-09,Mme,3219,230,5.2,0,0,2,1,1829.9
2023-01-16,Mme,3223,233,5.1,0,0,2,1,1937.8
2023-01-23,Mme,3230,227,5.3,0,0,2,1,1981.9
2023-01-30,Mme,3309,228,5.2,0,0,2,1,2177.5
2023-02-06,Mme,3268,234,5.3,0,0,2,2,2236.7
2023-02-13,Mme,3283,232,4.9,0,0,2,2,2246.8
2023-02-20,Mme,3302,229,5.3,0,0,2,2,2263.3
2023-02-27,Mme,3241,234,5.2,0,0,2,2,1715.5
2023-03-06,Mme,3262,232,5.1,0,0,2,3,2352.4
2023-03-13,Mme,3291,232,5.1,0,0,2,3,2105.3
2023-03-20,Mme,3317,228,4.7,0,0,2,3,2335.2
2023-03-27,Mme,3298,231,4.9,0,0,2,3,2246.4
2023-04-03,Mme,3315,235,5.2,0,0,2,4,2148.6
2023-04-10,Mme,3257,235,5.3,0,0,2,4,2253.4
2023-04-17,Mme,3255,235,5.1,0,0,2,4,2171.2
2023-04-24,Mme,3261,228,5.2,0,0,2,4,2491.9
2023-05-01,Mme,3230,225,5.3,0,0,2,5,2399.6
2023-05-08,Mme,3244,227,5.4,0,0,2,5,2639.8
2023-05-15,Mme,3234,225,5.3,0,0,2,5,2971.7
2023-05-22,Mme,3271,232,4.9,0,0,2,5,2743.0
2023-05-29,Mme,3243,226,5.4,0,0,2,5,2427.4
2023-06-05,Mme,3299,227,5.0,0,0,2,6,2642.6
2023-06-12,Mme,3229,231,4.9,0,0,2,6,2301.5
2023-06-19,Mme,3225,228,5.1,0,0,2,6,2638.6
2023-06-26,Mme,3273,227,5.0,0,0,2,6,2409.6
2023-07-03,Mme,3269,232,5.1,0,0,2,7,2099.3
2023-07-10,Mme,3255,225,5.3,0,0,2,7,2355.2
2023-07-17,Mme,3264,226,5.0,0,0,2,7,2241.5
2023-07-24,Mme,3307,235,5.1,0,0,2,7,2616.2
2023-07-31,Mme,3273,233,5.6,0,0,2,7,2746.8
2023-08-07,Mme,3270,234,5.6,0,0,2,8,2440.0
2023-08-14,Mme,3246,225,5.7,0,0,2,8,2306.0
2023-08-21,Mme,3293,232,5.0,0,0,2,8,2437.6
2023-08-28,Mme,3251,229,5.0,0,0,2,8,2508.8
2023-09-04,Mme,3219,230,5.1,0,0,2,9,2202.5
2023-09-11,Mme,3263,234,5.4,0,0,2,9,1804.5
2023-09-18,Mme,3235,227,4.6,0,0,2,9,2021.0
2023-09-25,Mme,3258,227,5.2,0,0,2,9,2253.4
2023-10-02,Mme,3241,234,5.4,0,0,2,10,2086.6
2023-10-09,Mme,3234,231,4.9,0,0,2,10,2027.6
2023-10-16,Mme,3305,228,5.0,0,0,2,10,2089.5
2023-10-23,Mme,3300,229,4.9,0,0,2,10,2079.1
2023-10-30,Mme,3311,225,5.3,0,0,2,10,2059.4
2023-11-06,Mme,3261,229,5.3,0,0,2,11,2065.8
2023-11-13,Mme,3317,232,5.5,0,0,2,11,1958.3
2023-11-20,Mme,3229,228,5.4,0,0,2,11,1893.3
2023-11-27,Mme,3267,226,5.2,0,0,2,11,2010.6
2023-12-04,Mme,3271,226,5.0,0,0,2,12,2104.3
2023-12-11,Mme,3227,234,5.3,0,0,2,12,1754.4
2023-12-18,Mme,3313,233,5.2,0,0,2,12,1730.4
2023-12-25,Mme,3270,232,5.3,0,0,2,12,1827.4
2024-01-01,Mme,3223,230,4.8,0,0,2,1,1679.3
2024-01-08,Mme,3274,225,5.0,0,0,2,1,2141.6
2024-01-15,Mme,3268,226,5.5,0,0,2,1,1889.7
2024-01-22,Mme,3229,233,5.1,0,0,2,1,1841.4
2024-01-29,Mme,3221,226,5.4,0,0,2,1,1515.2
2024-02-05,Mme,3242,227,5.2,0,0,2,2,2012.8
2024-02-12,Mme,3237,232,5.2,0,0,2,2,2423.9
2024-02-19,Mme,3238,226,5.1,0,0,2,2,2071.6
2024-02-26,Mme,3316,228,5.2,0,0,2,2,2418.3
2024-03-04,Mme,3266,228,5.0,0,0,2,3,2062.3
2024-03-11,Mme,3263,234,5.0,0,0,2,3,2232.9
2024-03-18,Mme,3313,229,5.2,0,0,2,3,2219.0
2024-03-25,Mme,3275,226,5.4,0,0,2,3,2289.5
2024-04-01,Mme,3278,225,5.7,0,0,2,4,2715.6
2024-04-08,Mme,3254,233,4.8,0,0,2,4,2229.7
2024-04-15,Mme,3253,231,5.2,0,0,2,4,2347.5
2024-04-22,Mme,3243,235,5.2,0,0,2,4,2264.5
2024-04-29,Mme,3225,231,5.3,0,0,2,4,2261.4
2024-05-06,Mme,3314,228,5.2,0,0,2,5,2763.6
2024-05-13,Mme,3279,228,5.2,0,0,2,5,3011.5
2024-05-20,Mme,3307,232,5.2,0,0,2,5,2458.8
2020-08-03,Balikumbat,3915,16,7.8,0,0,2,8,1816.4
2020-08-10,Balikumbat,4008,14,7.8,0,0,2,8,2115.0
2020-08-17,Balikumbat,3941,17,7.9,0,0,2,8,2488.8
2020-08-24,Balikumbat,3921,10,7.8,0,0,2,8,2326.0
2020-08-31,Balikumbat,4003,10,8.1,0,0,2,8,2243.9
2020-09-07,Balikumbat,3918,13,7.5,0,0,2,9,1784.7
2020-09-14,Balikumbat,3932,10,8.2,0,0,2,9,1723.4
2020-09-21,Balikumbat,3966,15,7.8,0,0,2,9,2110.6
2020-09-28,Balikumbat,4007,16,8.0,0,0,2,9,2194.7
2020-10-05,Balikumbat,3997,8,7.7,0,0,2,10,1987.3
2020-10-12,Balikumbat,3991,18,8.1,0,0,2,10,1961.6
2020-10-19,Balikumbat,3912,18,8.0,0,0,2,10,1732.6
2020-10-26,Balikumbat,3947,8,8.3,0,0,2,10,1815.7
2020-11-02,Balikumbat,3933,9,7.9,0,0,2,11,1609.9
2020-11-09,Balikumbat,4009,10,7.9,0,0,2,11,1927.5
2020-11-16,Balikumbat,4007,11,8.0,0,0,2,11,1904.1
2020-11-23,Balikumbat,4008,9,7.9,0,0,2,11,1797.9
2020-11-30,Balikumbat,3927,9,8.0,0,0,2,11,1717.0
2020-12-07,Balikumbat,3955,15,8.3,0,0,2,12,1503.9
2020-12-14,Balikumbat,3987,16,8.1,0,0,2,12,1832.1
2020-12-21,Balikumbat,3915,13,7.6,0,0,2,12,1589.4
2020-12-28,Balikumbat,3941,17,7.7,0,0,2,12,1692.0
2021-01-04,Balikumbat,3949,12,8.0,0,0,2,1,1711.0
2021-01-11,Balikumbat,3972,17,8.3,0,0,2,1,1901.5
2021-01-18,Balikumbat,3938,14,8.5,0,0,2,1,1845.3
2021-01-25,Balikumbat,3965,12,7.9,0,0,2,1,1745.2
2021-02-01,Balikumbat,3950,12,8.0,0,0,2,2,1728.8
2021-02-08,Balikumbat,3981,18,8.0,0,0,2,2,1957.9
2021-02-15,Balikumbat,3920,13,8.0,0,0,2,2,2110.3
2021-02-22,Balikumbat,3957,9,8.2,0,0,2,2,2018.4
2021-03-01,Balikumbat,3935,18,8.4,0,0,2,3,2022.3
2021-03-08,Balikumbat,3927,18,7.9,0,0,2,3,2051.7
2021-03-15,Balikumbat,3981,10,8.3,0,0,2,3,2038.0
2021-03-22,Balikumbat,3919,11,8.1,0,0,2,3,1697.6
2021-03-29,Balikumbat,3999,12,8.0,0,0,2,3,2004.3
2021-04-05,Balikumbat,3962,16,8.1,0,0,2,4,1773.2
2021-04-12,Balikumbat,3915,8,8.0,0,0,2,4,2182.1
2021-04-19,Balikumbat,3929,14,8.2,0,0,2,4,2274.1
2021-04-26,Balikumbat,3984,9,8.3,0,0,2,4,2322.1
2021-05-03,Balikumbat,3958,14,8.1,0,0,2,5,2025.7
2021-05-10,Balikumbat,3947,9,7.6,0,0,2,5,2500.8
2021-05-17,Balikumbat,3977,11,8.0,0,0,2,5,2038.6
2021-05-24,Balikumbat,3917,13,7.8,0,0,2,5,2354.5
2021-05-31,Balikumbat,3986,14,8.0,0,0,2,5,1995.8
2021-06-07,Balikumbat,4009,17,8.0,0,0,2,6,2617.1
2021-06-14,Balikumbat,4007,16,8.3,0,0,2,6,1844.7
2021-06-21,Balikumbat,3915,18,8.0,0,0,2,6,2617.7
2021-06-28,Balikumbat,3954,9,7.7,0,0,2,6,2512.0
2021-07-05,Balikumbat,3938,14,8.0,0,0,2,7,2376.3
2021-07-12,Balikumbat,3923,9,7.6,0,0,2,7,2089.9
2021-07-19,Balikumbat,3953,10,8.0,0,0,2,7,2240.0
2021-07-26,Balikumbat,3968,9,8.2,0,0,2,7,2503.2
2021-08-02,Balikumbat,3913,8,7.6,0,0,2,8,2035.0
2021-08-09,Balikumbat,3955,15,8.1,0,0,2,8,2026.7
2021-08-16,Balikumbat,3919,16,7.9,0,0,2,8,2181.6
2021-08-23,Balikumbat,3925,13,7.8,0,0,2,8,2483.5
2021-08-30,Balikumbat,3981,16,7.9,0,0,2,8,2579.3
2021-09-06,Balikumbat,3980,14,7.8,0,0,2,9,2146.4
2021-09-13,Balikumbat,3911,11,7.6,0,0,2,9,2026.8
2021-09-20,Balikumbat,3966,10,8.2,0,0,2,9,2209.9
2021-09-27,Balikumbat,3997,17,7.6,0,0,2,9,2235.4
2021-10-04,Balikumbat,4011,17,8.3,0,0,2,10,2005.3
2021-10-11,Balikumbat,3977,18,8.0,0,0,2,10,2051.8
2021-10-18,Balikumbat,3978,18,8.0,0,0,2,10,2171.5
2021-10-25,Balikumbat,4006,14,7.9,0,0,2,10,2135.9
2021-11-01,Balikumbat,4005,13,7.8,0,0,2,11,1522.6
2021-11-08,Balikumbat,3985,17,7.9,0,0,2,11,1839.7
2021-11-15,Balikumbat,3934,18,7.8,0,0,2,11,2164.5
2021-11-22,Balikumbat,3980,12,7.9,0,0,2,11,1881.1
2021-11-29,Balikumbat,4002,12,8.0,0,0,2,11,1947.3
2021-12-06,Balikumbat,4004,8,7.8,0,0,2,12,1828.5
2021-12-13,Balikumbat,4011,14,8.0,0,0,2,12,1826.1
2021-12-20,Balikumbat,3941,17,7.6,0,0,2,12,1743.5
2021-12-27,Balikumbat,3929,17,7.8,0,0,2,12,1954.5
2022-01-03,Balikumbat,3941,15,7.9,0,0,2,1,1882.8
2022-01-10,Balikumbat,3961,11,8.1,0,0,2,1,1868.1
2022-01-17,Balikumbat,3980,11,7.8,0,0,2,1,1626.6
2022-01-24,Balikumbat,4006,17,7.7,0,0,2,1,1981.3
2022-01-31,Balikumbat,3913,8,8.0,0,0,2,1,1835.6
2022-02-07,Balikumbat,3961,9,8.2,0,0,2,2,1989.1
2022-02-14,Balikumbat,3920,16,7.8,0,0,2,2,2135.1
2022-02-21,Balikumbat,3979,8,8.3,0,0,2,2,1952.1
2022-02-28,Balikumbat,3971,11,7.6,0,0,2,2,1687.0
2022-03-07,Balikumbat,3983,9,8.2,0,0,2,3,1934.5
2022-03-14,Balikumbat,3927,8,8.2,0,0,2,3,1897.2
2022-03-21,Balikumbat,3965,13,8.2,0,0,2,3,2323.1
2022-03-28,Balikumbat,3960,16,8.0,0,0,2,3,2087.1
2022-04-04,Balikumbat,3952,8,8.2,0,0,2,4,2027.2
2022-04-11,Balikumbat,3926,16,7.9,0,0,2,4,2196.6
2022-04-18,Balikumbat,3935,15,7.7,0,0,2,4,2046.8
2022-04-25,Balikumbat,3996,15,8.2,0,0,2,4,2335.0
2022-05-02,Balikumbat,3922,17,7.6,0,0,2,5,2485.7
2022-05-09,Balikumbat,3935,13,7.9,0,0,2,5,2268.3
2022-05-16,Balikumbat,3940,9,8.0,0,0,2,5,2102.2
2022-05-23,Balikumbat,4003,12,7.6,0,0,2,5,2343.3
2022-05-30,Balikumbat,3967,14,8.0,0,0,2,5,2071.2
2022-06-06,Balikumbat,3926,17,8.0,0,0,2,6,2070.2
2022-06-13,Balikumbat,3967,14,8.0,0,0,2,6,2710.6
2022-06-20,Balikumbat,3928,10,7.8,0,0,2,6,2435.0
2022-06-27,Balikumbat,3921,16,7.8,0,0,2,6,2889.2
2022-07-04,Balikumbat,3971,15,8.0,0,0,2,7,2507.4
2022-07-11,Balikumbat,3919,14,7.7,0,0,2,7,2292.7
2022-07-18,Balikumbat,3927,17,8.1,0,0,2,7,2183.2
2022-07-25,Balikumbat,4001,14,8.3,0,0,2,7,2578.4
2022-08-01,Balikumbat,3996,13,8.1,0,0,2,8,2045.5
2022-08-08,Balikumbat,3922,8,7.8,0,0,2,8,2022.0
2022-08-15,Balikumbat,3949,9,7.7,0,0,2,8,2317.3
2022-08-22,Balikumbat,3922,14,8.1,0,0,2,8,2206.5
2022-08-29,Balikumbat,4008,13,7.8,0,0,2,8,2735.9
2022-09-05,Balikumbat,3973,9,8.1,0,0,2,9,2262.9
2022-09-12,Balikumbat,3954,15,7.9,0,0,2,9,2407.1
2022-09-19,Balikumbat,3947,15,7.8,0,0,2,9,2278.5
2022-09-26,Balikumbat,3921,16,8.2,0,0,2,9,2439.0
2022-10-03,Balikumbat,3954,16,7.9,0,0,2,10,1597.0
2022-10-10,Balikumbat,3937,14,7.9,0,0,2,10,1968.1
2022-10-17,Balikumbat,3970,10,8.0,0,0,2,10,1823.7
2022-10-24,Balikumbat,3974,15,8.2,0,0,2,10,1685.2
2022-10-31,Balikumbat,3983,10,8.0,0,0,2,10,1844.2
2022-11-07,Balikumbat,3961,13,7.9,0,0,2,11,1705.7
2022-11-14,Balikumbat,3965,12,7.5,0,0,2,11,1885.2
2022-11-21,Balikumbat,3939,10,7.9,0,0,2,11,1939.4
2022-11-28,Balikumbat,4007,9,8.6,0,0,2,11,2097.8
2022-12-05,Balikumbat,3948,14,8.0,0,0,2,12,1971.1
2022-12-12,Balikumbat,3975,8,8.2,0,0,2,12,1825.5
2022-12-19,Balikumbat,3917,15,8.0,0,0,2,12,1822.3
2022-12-26,Balikumbat,4008,10,8.2,0,0,2,12,1750.5
2023-01-02,Balikumbat,3970,16,8.2,0,0,2,1,1656.9
2023-01-09,Balikumbat,3966,16,7.9,0,0,2,1,1667.6
2023-01-16,Balikumbat,3919,14,8.3,0,0,2,1,1853.5
2023-01-23,Balikumbat,3915,13,7.9,0,0,2,1,1861.7
2023-01-30,Balikumbat,3939,17,8.0,0,0,2,1,1792.1
2023-02-06,Balikumbat,3940,12,8.2,0,0,2,2,1942.2
2023-02-13,Balikumbat,3973,18,8.0,0,0,2,2,2233.8
2023-02-20,Balikumbat,3957,10,7.7,0,0,2,2,2053.2
2023-02-27,Balikumbat,3971,10,7.9,0,0,2,2,1918.0
